sim_time_s,v_bus_v,soc_pct,i_batt_a,p_batt_w,p_load_w,p_source_w,source_at_limit,p_batt_ref_w,state_code,charge_headroom_w,p_load_nominal_w,voltage_error_v,llm_mode_code,llm_requested_power_w,llm_command_valid,llm_command_seq,llm_command_age_s
16.093,400.000000000001,15.0032558868457,-0.263157894736841,-100.000000138332,-200,305.263157899167,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.094,400.000000000002,15.0032560892737,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899113,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.095,400,15.0032562917018,-0.263157894736842,-100.000000138332,-200,305.263157899184,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.096,399.999999999998,15.0032564941298,-0.263157894736843,-100.000000138332,-199.999999999999,305.263157899259,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.097,400,15.0032566965578,-0.263157894736842,-100.000000138332,-200,305.26315789921,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.098,400.000000000001,15.0032568989858,-0.263157894736841,-100.000000138332,-200,305.26315789916,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.099,400.000000000002,15.0032571014138,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899106,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.1,400,15.0032573038419,-0.263157894736842,-100.000000138332,-200,305.263157899177,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.101,399.999999999999,15.0032575062699,-0.263157894736843,-100.000000138332,-199.999999999999,305.263157899251,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.102,400,15.0032577086979,-0.263157894736842,-100.000000138332,-200,305.263157899203,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.103,400.000000000001,15.0032579111259,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899151,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.104,400.000000000002,15.0032581135539,-0.26315789473684,-100.000000138332,-200.000000000001,305.263157899098,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.105,400,15.0032583159819,-0.263157894736842,-100.000000138332,-200,305.263157899168,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.106,399.999999999999,15.00325851841,-0.263157894736843,-100.000000138332,-199.999999999999,305.263157899242,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.107,399.999999999997,15.0032587208378,-0.263157894736844,-100.000000138332,-199.999999999998,305.26315789932,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.108,399.999999999998,15.0032589232656,-0.263157894736843,-100.000000138332,-199.999999999999,305.263157899275,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.109,399.999999999999,15.0032591256934,-0.263157894736842,-100.000000138332,-200,305.263157899227,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.11,400.000000000001,15.0032593281212,-0.263157894736842,-100.000000138332,-200,305.263157899177,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.111,400.000000000002,15.003259530549,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899124,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.112,400.000000000003,15.0032597329768,-0.26315789473684,-100.000000138332,-200.000000000002,305.263157899069,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.113,400.000000000001,15.0032599354046,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899138,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.114,399.999999999999,15.0032601378324,-0.263157894736842,-100.000000138332,-200,305.263157899211,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.115,399.999999999998,15.0032603402602,-0.263157894736844,-100.000000138332,-199.999999999999,305.263157899287,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.116,399.999999999999,15.003260542688,-0.263157894736843,-100.000000138332,-199.999999999999,305.26315789924,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.117,400,15.0032607451159,-0.263157894736842,-100.000000138332,-200,305.263157899191,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.118,400.000000000001,15.0032609475437,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899139,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.119,400.000000000003,15.0032611499715,-0.26315789473684,-100.000000138332,-200.000000000001,305.263157899084,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.12,400.000000000001,15.0032613523993,-0.263157894736841,-100.000000138332,-200,305.263157899154,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.121,399.999999999999,15.0032615548271,-0.263157894736843,-100.000000138332,-199.999999999999,305.263157899228,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.122,399.999999999997,15.0032617572549,-0.263157894736844,-100.000000138332,-199.999999999999,305.263157899305,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.123,399.999999999998,15.0032619596827,-0.263157894736843,-100.000000138332,-199.999999999999,305.263157899259,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.124,400,15.0032621621105,-0.263157894736842,-100.000000138332,-200,305.26315789921,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.125,400.000000000001,15.0032623645383,-0.263157894736841,-100.000000138332,-200,305.263157899159,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.126,400.000000000002,15.0032625669661,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899106,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.127,400,15.0032627693939,-0.263157894736842,-100.000000138332,-200,305.263157899177,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.128,399.999999999999,15.0032629718217,-0.263157894736843,-100.000000138332,-199.999999999999,305.263157899251,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.129,400,15.0032631742494,-0.263157894736842,-100.000000138332,-200,305.263157899202,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.13,400.000000000001,15.0032633766771,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899151,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.131,400.000000000002,15.0032635791048,-0.26315789473684,-100.000000138332,-200.000000000001,305.263157899098,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.132,400,15.0032637815325,-0.263157894736842,-100.000000138332,-200,305.263157899168,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.133,399.999999999999,15.0032639839602,-0.263157894736843,-100.000000138332,-199.999999999999,305.263157899242,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.134,399.999999999997,15.0032641863879,-0.263157894736844,-100.000000138332,-199.999999999998,305.26315789932,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.135,399.999999999998,15.0032643888156,-0.263157894736843,-100.000000138332,-199.999999999999,305.263157899275,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.136,399.999999999999,15.0032645912433,-0.263157894736842,-100.000000138332,-200,305.263157899227,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.137,400.000000000001,15.0032647936711,-0.263157894736842,-100.000000138331,-200,305.263157899177,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.138,400.000000000002,15.0032649960988,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899124,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.139,400.000000000003,15.0032651985265,-0.26315789473684,-100.000000138331,-200.000000000002,305.263157899069,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.14,400.000000000001,15.0032654009542,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899138,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.141,399.999999999999,15.0032656033819,-0.263157894736842,-100.000000138332,-200,305.26315789921,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.142,399.999999999998,15.0032658058096,-0.263157894736844,-100.000000138331,-199.999999999999,305.263157899287,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.143,399.999999999999,15.0032660082373,-0.263157894736843,-100.000000138331,-199.999999999999,305.26315789924,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.144,400,15.003266210665,-0.263157894736842,-100.000000138331,-200,305.263157899191,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.145,400.000000000001,15.0032664130927,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899139,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.146,400.000000000003,15.0032666155204,-0.26315789473684,-100.000000138331,-200.000000000001,305.263157899084,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.147,400.000000000001,15.0032668179481,-0.263157894736841,-100.000000138331,-200,305.263157899154,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.148,399.999999999999,15.0032670203758,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899228,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.149,399.999999999997,15.0032672228035,-0.263157894736844,-100.000000138331,-199.999999999999,305.263157899305,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.15,399.999999999998,15.0032674252315,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899259,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.151,400,15.0032676276595,-0.263157894736842,-100.000000138332,-200,305.26315789921,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.152,400.000000000001,15.0032678300874,-0.263157894736841,-100.000000138332,-200,305.263157899159,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.153,400.000000000002,15.0032680325154,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899106,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.154,400,15.0032682349434,-0.263157894736842,-100.000000138332,-200,305.263157899177,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.155,399.999999999999,15.0032684373713,-0.263157894736843,-100.000000138332,-199.999999999999,305.263157899251,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.156,400,15.0032686397993,-0.263157894736842,-100.000000138332,-200,305.263157899202,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.157,400.000000000001,15.0032688422273,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899151,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.158,400.000000000002,15.0032690446552,-0.26315789473684,-100.000000138332,-200.000000000001,305.263157899098,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.159,400,15.0032692470832,-0.263157894736842,-100.000000138332,-200,305.263157899168,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.16,399.999999999999,15.0032694495112,-0.263157894736843,-100.000000138332,-199.999999999999,305.263157899242,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.161,399.999999999997,15.0032696519391,-0.263157894736844,-100.000000138332,-199.999999999998,305.26315789932,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.162,399.999999999998,15.0032698543671,-0.263157894736843,-100.000000138332,-199.999999999999,305.263157899275,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.163,399.999999999999,15.0032700567951,-0.263157894736842,-100.000000138332,-200,305.263157899227,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.164,400.000000000001,15.003270259223,-0.263157894736842,-100.000000138332,-200,305.263157899177,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.165,400.000000000002,15.003270461651,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899124,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.166,400.000000000003,15.003270664079,-0.26315789473684,-100.000000138332,-200.000000000002,305.263157899069,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.167,400.000000000001,15.0032708665069,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899138,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.168,399.999999999999,15.0032710689349,-0.263157894736842,-100.000000138332,-200,305.26315789921,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.169,399.999999999998,15.0032712713629,-0.263157894736844,-100.000000138332,-199.999999999999,305.263157899287,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.17,399.999999999999,15.0032714737909,-0.263157894736843,-100.000000138332,-199.999999999999,305.26315789924,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.171,400,15.0032716762188,-0.263157894736842,-100.000000138332,-200,305.26315789919,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.172,400.000000000001,15.0032718786467,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899139,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.173,400.000000000003,15.0032720810746,-0.26315789473684,-100.000000138332,-200.000000000001,305.263157899084,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.174,400.000000000001,15.0032722835024,-0.263157894736841,-100.000000138331,-200,305.263157899154,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.175,399.999999999999,15.0032724859303,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899228,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.176,399.999999999997,15.0032726883582,-0.263157894736844,-100.000000138332,-199.999999999999,305.263157899305,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.177,399.999999999998,15.003272890786,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899259,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.178,400,15.0032730932139,-0.263157894736842,-100.000000138332,-200,305.26315789921,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.179,400.000000000001,15.0032732956418,-0.263157894736841,-100.000000138331,-200,305.263157899159,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.18,400.000000000002,15.0032734980696,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899106,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.181,400,15.0032737004975,-0.263157894736842,-100.000000138331,-200,305.263157899177,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.182,399.999999999999,15.0032739029254,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899251,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.183,400,15.0032741053532,-0.263157894736842,-100.000000138332,-200,305.263157899202,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.184,400.000000000001,15.0032743077811,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899151,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.185,400.000000000002,15.0032745102089,-0.26315789473684,-100.000000138331,-200.000000000001,305.263157899098,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.186,400,15.0032747126368,-0.263157894736842,-100.000000138331,-200,305.263157899168,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.187,399.999999999999,15.0032749150647,-0.263157894736843,-100.000000138332,-199.999999999999,305.263157899242,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.188,399.999999999997,15.0032751174925,-0.263157894736844,-100.000000138331,-199.999999999998,305.26315789932,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.189,399.999999999998,15.0032753199204,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899275,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.19,399.999999999999,15.0032755223483,-0.263157894736842,-100.000000138331,-200,305.263157899227,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.191,400.000000000001,15.0032757247761,-0.263157894736842,-100.000000138331,-200,305.263157899177,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.192,400.000000000002,15.003275927204,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899124,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.193,400.000000000003,15.0032761296319,-0.26315789473684,-100.000000138331,-200.000000000002,305.263157899069,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.194,400.000000000001,15.0032763320595,-0.263157894736841,-100.000000138332,-200.000000000001,305.263157899138,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.195,399.999999999999,15.0032765344872,-0.263157894736842,-100.000000138331,-200,305.26315789921,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.196,399.999999999998,15.0032767369148,-0.263157894736844,-100.000000138331,-199.999999999999,305.263157899286,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.197,399.999999999999,15.0032769393425,-0.263157894736843,-100.000000138331,-199.999999999999,305.26315789924,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.198,400,15.0032771417701,-0.263157894736842,-100.000000138331,-200,305.26315789919,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.199,400.000000000001,15.0032773441978,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899139,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.2,400.000000000003,15.0032775466254,-0.26315789473684,-100.000000138331,-200.000000000001,305.263157899084,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.201,400.000000000001,15.0032777490531,-0.263157894736841,-100.000000138331,-200,305.263157899154,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.202,399.999999999999,15.0032779514808,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899228,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.203,399.999999999997,15.0032781539084,-0.263157894736844,-100.000000138331,-199.999999999999,305.263157899304,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.204,399.999999999998,15.0032783563361,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899259,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.205,400,15.0032785587637,-0.263157894736842,-100.000000138331,-200,305.26315789921,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.206,400.000000000001,15.0032787611914,-0.263157894736841,-100.000000138331,-200,305.263157899159,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.207,400.000000000002,15.003278963619,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899106,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.208,400,15.0032791660469,-0.263157894736842,-100.000000138331,-200,305.263157899177,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.209,399.999999999999,15.0032793684749,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899251,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.21,400,15.0032795709028,-0.263157894736842,-100.000000138332,-200,305.263157899202,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.211,400.000000000001,15.0032797733307,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899151,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.212,400.000000000002,15.0032799757586,-0.26315789473684,-100.000000138331,-200.000000000001,305.263157899098,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.213,400,15.0032801781865,-0.263157894736842,-100.000000138331,-200,305.263157899168,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.214,399.999999999999,15.0032803806144,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899242,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.215,399.999999999997,15.0032805830422,-0.263157894736844,-100.000000138331,-199.999999999998,305.26315789932,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.216,399.999999999998,15.00328078547,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899275,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.217,399.999999999999,15.0032809878978,-0.263157894736842,-100.000000138331,-200,305.263157899227,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.218,400.000000000001,15.0032811903256,-0.263157894736842,-100.000000138331,-200,305.263157899177,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.219,400.000000000002,15.0032813927534,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899124,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.22,400.000000000003,15.0032815951812,-0.26315789473684,-100.000000138331,-200.000000000002,305.263157899069,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.221,400.000000000001,15.0032817976091,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899138,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.222,399.999999999999,15.0032820000369,-0.263157894736842,-100.000000138331,-200,305.26315789921,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.223,399.999999999998,15.0032822024647,-0.263157894736844,-100.000000138331,-199.999999999999,305.263157899286,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.224,399.999999999999,15.0032824048925,-0.263157894736843,-100.000000138331,-199.999999999999,305.26315789924,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.225,400,15.0032826073203,-0.263157894736842,-100.000000138331,-200,305.26315789919,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.226,400.000000000001,15.0032828097481,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899138,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.227,400.000000000003,15.0032830121759,-0.26315789473684,-100.000000138331,-200.000000000001,305.263157899084,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.228,400.000000000001,15.0032832146037,-0.263157894736841,-100.000000138331,-200,305.263157899154,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.229,399.999999999999,15.0032834170316,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899227,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.23,399.999999999997,15.0032836194594,-0.263157894736844,-100.000000138331,-199.999999999999,305.263157899304,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.231,399.999999999998,15.0032838218872,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899259,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.232,400,15.003284024315,-0.263157894736842,-100.000000138331,-200,305.26315789921,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.233,400.000000000001,15.0032842267428,-0.263157894736841,-100.000000138331,-200,305.263157899159,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.234,400.000000000002,15.0032844291706,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899106,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.235,400,15.0032846315984,-0.263157894736842,-100.000000138331,-200,305.263157899177,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.236,399.999999999999,15.0032848340262,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899251,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.237,400,15.003285036454,-0.263157894736842,-100.000000138331,-200,305.263157899202,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.238,400.000000000001,15.0032852388819,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899151,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.239,400.000000000002,15.0032854413097,-0.26315789473684,-100.000000138331,-200.000000000001,305.263157899098,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.24,400,15.0032856437375,-0.263157894736842,-100.000000138331,-200,305.263157899168,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.241,399.999999999999,15.0032858461653,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899242,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.242,399.999999999997,15.0032860485931,-0.263157894736844,-100.000000138331,-199.999999999998,305.26315789932,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.243,399.999999999998,15.0032862510209,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899275,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.244,399.999999999999,15.0032864534487,-0.263157894736842,-100.000000138331,-200,305.263157899227,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.245,400.000000000001,15.0032866558765,-0.263157894736842,-100.000000138331,-200,305.263157899177,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.246,400.000000000002,15.0032868583044,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899124,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.247,400.000000000003,15.0032870607322,-0.26315789473684,-100.000000138331,-200.000000000002,305.263157899069,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.248,400.000000000001,15.00328726316,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899138,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.249,399.999999999999,15.0032874655878,-0.263157894736842,-100.000000138331,-200,305.26315789921,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.25,399.999999999998,15.0032876680156,-0.263157894736844,-100.000000138331,-199.999999999999,305.263157899286,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.251,399.999999999999,15.0032878704434,-0.263157894736843,-100.000000138331,-199.999999999999,305.26315789924,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.252,400,15.0032880728712,-0.263157894736842,-100.000000138331,-200,305.26315789919,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.253,400.000000000001,15.0032882752991,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899138,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.254,400.000000000003,15.0032884777269,-0.26315789473684,-100.000000138331,-200.000000000001,305.263157899084,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.255,400.000000000001,15.0032886801547,-0.263157894736841,-100.000000138331,-200,305.263157899154,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.256,399.999999999999,15.0032888825825,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899227,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.257,399.999999999997,15.0032890850103,-0.263157894736844,-100.000000138331,-199.999999999999,305.263157899304,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.258,399.999999999998,15.0032892874382,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899258,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.259,400,15.0032894898659,-0.263157894736842,-100.000000138331,-200,305.26315789921,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.26,400.000000000001,15.0032896922936,-0.263157894736841,-100.000000138331,-200,305.263157899159,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.261,400.000000000002,15.0032898947213,-0.263157894736841,-100.000000138331,-200.000000000001,305.263157899106,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.262,400,15.003290097149,-0.263157894736842,-100.000000138331,-200,305.263157899177,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
16.263,399.999999999999,15.0032902995767,-0.263157894736843,-100.000000138331,-199.999999999999,305.263157899251,0,-100,1,275,200,0,NaN,NaN,NaN,NaN,NaN
