sim_time_s,v_bus_v,soc_pct,i_batt_a,p_batt_w,p_load_w,p_source_w,source_at_limit,p_batt_ref_w,state_code,charge_headroom_w,p_load_nominal_w,voltage_error_v,llm_mode_code,llm_requested_power_w,llm_command_valid,llm_command_seq,llm_command_age_s
39.682,400.000000000001,15.0053588964708,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890235,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.683,400.000000000003,15.0053590988956,-0.26315789473684,-100.000000138293,-200.000000000002,305.263157890157,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.684,400.000000000002,15.0053593013205,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890202,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.685,400.000000000001,15.0053595037453,-0.263157894736842,-100.000000138293,-200,305.26315789025,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.686,399.999999999999,15.0053597061702,-0.263157894736842,-100.000000138293,-200,305.2631578903,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.687,399.999999999998,15.0053599085953,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890353,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.688,399.999999999997,15.0053601110204,-0.263157894736844,-100.000000138293,-199.999999999998,305.263157890408,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.689,399.999999999999,15.0053603134455,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890339,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.69,400.000000000001,15.0053605158706,-0.263157894736842,-100.000000138293,-200,305.263157890267,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.691,400.000000000002,15.0053607182957,-0.26315789473684,-100.000000138293,-200.000000000001,305.263157890191,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.692,400.000000000001,15.0053609207208,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890237,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.693,400,15.0053611231459,-0.263157894736842,-100.000000138293,-200,305.263157890287,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.694,399.999999999999,15.005361325571,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890338,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.695,399.999999999997,15.0053615279961,-0.263157894736844,-100.000000138293,-199.999999999999,305.263157890393,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.696,399.999999999999,15.0053617304212,-0.263157894736842,-100.000000138293,-200,305.263157890323,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.697,400.000000000001,15.0053619328464,-0.263157894736841,-100.000000138293,-200.000000000001,305.26315789025,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.698,400.000000000003,15.0053621352715,-0.26315789473684,-100.000000138293,-200.000000000001,305.263157890173,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.699,400.000000000002,15.0053623376966,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890218,0,-100,1,275,200,0,-1,-100,1,117,0.099388
39.7,400,15.0053625401217,-0.263157894736842,-100.000000138293,-200,305.263157890267,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.701,399.999999999999,15.0053627425468,-0.263157894736843,-100.000000138293,-200,305.263157890318,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.702,399.999999999998,15.0053629449717,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890371,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.703,400,15.0053631473966,-0.263157894736842,-100.000000138293,-200,305.2631578903,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.704,400.000000000001,15.0053633498215,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890226,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.705,400,15.0053635522464,-0.263157894736842,-100.000000138293,-200,305.263157890275,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.706,399.999999999999,15.0053637546713,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890326,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.707,399.999999999998,15.0053639570962,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890379,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.708,400,15.0053641595211,-0.263157894736842,-100.000000138293,-200,305.263157890309,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.709,400.000000000001,15.005364361946,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890235,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.71,400.000000000003,15.0053645643709,-0.26315789473684,-100.000000138293,-200.000000000002,305.263157890157,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.711,400.000000000002,15.0053647667958,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890202,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.712,400.000000000001,15.0053649692207,-0.263157894736842,-100.000000138293,-200,305.26315789025,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.713,399.999999999999,15.0053651716456,-0.263157894736842,-100.000000138293,-200,305.2631578903,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.714,399.999999999998,15.0053653740705,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890353,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.715,399.999999999997,15.0053655764954,-0.263157894736844,-100.000000138293,-199.999999999998,305.263157890408,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.716,399.999999999999,15.0053657789203,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890339,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.717,400.000000000001,15.0053659813452,-0.263157894736842,-100.000000138293,-200,305.263157890267,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.718,400.000000000002,15.0053661837701,-0.26315789473684,-100.000000138293,-200.000000000001,305.263157890191,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.719,400.000000000001,15.005366386195,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890237,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.72,400,15.0053665886198,-0.263157894736842,-100.000000138293,-200,305.263157890287,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.721,399.999999999999,15.0053667910447,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890339,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.722,399.999999999997,15.0053669934696,-0.263157894736844,-100.000000138293,-199.999999999999,305.263157890393,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.723,399.999999999999,15.0053671958945,-0.263157894736842,-100.000000138293,-200,305.263157890323,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.724,400.000000000001,15.0053673983193,-0.263157894736841,-100.000000138293,-200.000000000001,305.26315789025,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.725,400.000000000003,15.0053676007441,-0.26315789473684,-100.000000138293,-200.000000000001,305.263157890173,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.726,400.000000000002,15.0053678031689,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890218,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.727,400,15.0053680055937,-0.263157894736842,-100.000000138293,-200,305.263157890267,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.728,399.999999999999,15.0053682080185,-0.263157894736843,-100.000000138293,-200,305.263157890318,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.729,399.999999999998,15.0053684104433,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890371,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.73,400,15.0053686128681,-0.263157894736842,-100.000000138293,-200,305.2631578903,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.731,400.000000000001,15.0053688152929,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890226,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.732,400,15.0053690177177,-0.263157894736842,-100.000000138293,-200,305.263157890275,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.733,399.999999999999,15.0053692201425,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890326,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.734,399.999999999998,15.0053694225672,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890379,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.735,400,15.005369624992,-0.263157894736842,-100.000000138293,-200,305.263157890309,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.736,400.000000000001,15.0053698274168,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890235,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.737,400.000000000003,15.0053700298416,-0.26315789473684,-100.000000138293,-200.000000000002,305.263157890157,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.738,400.000000000002,15.0053702322664,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890202,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.739,400.000000000001,15.0053704346912,-0.263157894736842,-100.000000138293,-200,305.26315789025,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.74,399.999999999999,15.005370637116,-0.263157894736842,-100.000000138293,-200,305.2631578903,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.741,399.999999999998,15.0053708395408,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890353,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.742,399.999999999997,15.0053710419656,-0.263157894736844,-100.000000138293,-199.999999999998,305.263157890408,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.743,399.999999999999,15.0053712443904,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890339,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.744,400.000000000001,15.0053714468152,-0.263157894736842,-100.000000138293,-200,305.263157890267,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.745,400.000000000002,15.0053716492403,-0.26315789473684,-100.000000138293,-200.000000000001,305.263157890191,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.746,400.000000000001,15.0053718516653,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890237,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.747,400,15.0053720540904,-0.263157894736842,-100.000000138293,-200,305.263157890287,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.748,399.999999999999,15.0053722565154,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890339,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.749,399.999999999997,15.0053724589405,-0.263157894736844,-100.000000138293,-199.999999999999,305.263157890393,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.75,399.999999999999,15.0053726613656,-0.263157894736842,-100.000000138293,-200,305.263157890323,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.751,400.000000000001,15.0053728637906,-0.263157894736841,-100.000000138293,-200.000000000001,305.26315789025,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.752,400.000000000003,15.0053730662157,-0.26315789473684,-100.000000138293,-200.000000000001,305.263157890173,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.753,400.000000000002,15.0053732686407,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890219,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.754,400,15.0053734710658,-0.263157894736842,-100.000000138293,-200,305.263157890267,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.755,399.999999999999,15.0053736734908,-0.263157894736843,-100.000000138293,-200,305.263157890318,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.756,399.999999999998,15.0053738759159,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890371,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.757,400,15.0053740783409,-0.263157894736842,-100.000000138293,-200,305.2631578903,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.758,400.000000000001,15.005374280766,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890226,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.759,400,15.005374483191,-0.263157894736842,-100.000000138293,-200,305.263157890275,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.76,399.999999999999,15.0053746856161,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890326,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.761,399.999999999998,15.0053748880412,-0.263157894736843,-100.000000138293,-199.999999999999,305.26315789038,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.762,400,15.0053750904662,-0.263157894736842,-100.000000138293,-200,305.263157890309,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.763,400.000000000001,15.0053752928913,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890235,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.764,400.000000000003,15.0053754953164,-0.26315789473684,-100.000000138293,-200.000000000002,305.263157890157,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.765,400.000000000002,15.0053756977414,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890202,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.766,400.000000000001,15.0053759001665,-0.263157894736842,-100.000000138293,-200,305.26315789025,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.767,399.999999999999,15.0053761025914,-0.263157894736842,-100.000000138293,-200,305.2631578903,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.768,399.999999999998,15.0053763050164,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890353,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.769,399.999999999997,15.0053765074414,-0.263157894736844,-100.000000138293,-199.999999999998,305.263157890408,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.77,399.999999999999,15.0053767098663,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890339,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.771,400.000000000001,15.0053769122913,-0.263157894736842,-100.000000138293,-200,305.263157890267,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.772,400.000000000002,15.0053771147162,-0.26315789473684,-100.000000138293,-200.000000000001,305.263157890191,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.773,400.000000000001,15.0053773171412,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890238,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.774,400,15.0053775195661,-0.263157894736842,-100.000000138293,-200,305.263157890287,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.775,399.999999999999,15.0053777219911,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890339,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.776,399.999999999997,15.005377924416,-0.263157894736844,-100.000000138293,-199.999999999999,305.263157890393,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.777,399.999999999999,15.005378126841,-0.263157894736842,-100.000000138293,-200,305.263157890323,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.778,400.000000000001,15.0053783292659,-0.263157894736841,-100.000000138293,-200.000000000001,305.26315789025,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.779,400.000000000003,15.0053785316909,-0.26315789473684,-100.000000138293,-200.000000000001,305.263157890173,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.78,400.000000000002,15.0053787341159,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890219,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.781,400,15.0053789365408,-0.263157894736842,-100.000000138293,-200,305.263157890267,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.782,399.999999999999,15.0053791389658,-0.263157894736843,-100.000000138293,-200,305.263157890318,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.783,399.999999999998,15.0053793413907,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890371,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.784,400,15.0053795438157,-0.263157894736842,-100.000000138293,-200,305.263157890301,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.785,400.000000000001,15.0053797462406,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890226,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.786,400,15.0053799486656,-0.263157894736842,-100.000000138293,-200,305.263157890275,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.787,399.999999999999,15.0053801510905,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890326,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.788,399.999999999998,15.0053803535155,-0.263157894736843,-100.000000138293,-199.999999999999,305.26315789038,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.789,400,15.0053805559402,-0.263157894736842,-100.000000138293,-200,305.263157890309,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.79,400.000000000001,15.005380758365,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890235,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.791,400.000000000003,15.0053809607897,-0.26315789473684,-100.000000138292,-200.000000000002,305.263157890157,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.792,400.000000000002,15.0053811632145,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890202,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.793,400.000000000001,15.0053813656392,-0.263157894736842,-100.000000138292,-200,305.26315789025,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.794,399.999999999999,15.005381568064,-0.263157894736842,-100.000000138293,-200,305.2631578903,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.795,399.999999999998,15.0053817704887,-0.263157894736843,-100.000000138292,-199.999999999999,305.263157890353,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.796,399.999999999997,15.0053819729134,-0.263157894736844,-100.000000138293,-199.999999999998,305.263157890408,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.797,399.999999999999,15.0053821753382,-0.263157894736843,-100.000000138292,-199.999999999999,305.263157890339,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.798,400.000000000001,15.0053823777629,-0.263157894736842,-100.000000138293,-200,305.263157890267,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.799,400.000000000002,15.0053825801877,-0.26315789473684,-100.000000138292,-200.000000000001,305.263157890191,0,-100,1,275,200,0,-1,-100,1,117,0.1996552
39.8,400.000000000001,15.0053827826124,-0.263157894736841,-100.000000138292,-200.000000000001,305.263157890238,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.801,400,15.0053829850372,-0.263157894736842,-100.000000138292,-200,305.263157890287,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.802,399.999999999999,15.0053831874619,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890339,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.803,399.999999999997,15.0053833898869,-0.263157894736844,-100.000000138292,-199.999999999999,305.263157890393,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.804,399.999999999999,15.0053835923119,-0.263157894736842,-100.000000138293,-200,305.263157890323,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.805,400.000000000001,15.0053837947369,-0.263157894736841,-100.000000138293,-200.000000000001,305.26315789025,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.806,400.000000000003,15.0053839971619,-0.26315789473684,-100.000000138293,-200.000000000001,305.263157890173,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.807,400.000000000002,15.0053841995869,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890219,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.808,400,15.0053844020119,-0.263157894736842,-100.000000138293,-200,305.263157890267,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.809,399.999999999999,15.0053846044369,-0.263157894736843,-100.000000138293,-200,305.263157890318,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.81,399.999999999998,15.0053848068618,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890371,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.811,400,15.0053850092867,-0.263157894736842,-100.000000138293,-200,305.263157890301,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.812,400.000000000001,15.0053852117116,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890226,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.813,400,15.0053854141365,-0.263157894736842,-100.000000138293,-200,305.263157890275,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.814,399.999999999999,15.0053856165614,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890326,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.815,399.999999999998,15.0053858189863,-0.263157894736843,-100.000000138292,-199.999999999999,305.26315789038,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.816,400,15.0053860214112,-0.263157894736842,-100.000000138293,-200,305.263157890309,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.817,400.000000000001,15.0053862238361,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890235,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.818,400.000000000003,15.005386426261,-0.26315789473684,-100.000000138292,-200.000000000002,305.263157890157,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.819,400.000000000002,15.0053866286859,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890202,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.82,400.000000000001,15.0053868311108,-0.263157894736842,-100.000000138293,-200,305.26315789025,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.821,399.999999999999,15.0053870335357,-0.263157894736842,-100.000000138293,-200,305.2631578903,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.822,399.999999999998,15.0053872359606,-0.263157894736843,-100.000000138292,-199.999999999999,305.263157890353,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.823,399.999999999997,15.0053874383855,-0.263157894736844,-100.000000138292,-199.999999999998,305.263157890408,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.824,399.999999999999,15.0053876408104,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890339,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.825,400.000000000001,15.0053878432353,-0.263157894736842,-100.000000138293,-200,305.263157890267,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.826,400.000000000002,15.0053880456602,-0.26315789473684,-100.000000138292,-200.000000000001,305.263157890191,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.827,400.000000000001,15.0053882480851,-0.263157894736841,-100.000000138293,-200.000000000001,305.263157890238,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.828,400,15.00538845051,-0.263157894736842,-100.000000138292,-200,305.263157890287,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.829,399.999999999999,15.0053886529349,-0.263157894736843,-100.000000138293,-199.999999999999,305.263157890339,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.83,399.999999999997,15.0053888553598,-0.263157894736844,-100.000000138292,-199.999999999999,305.263157890393,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.831,399.999999999999,15.0053890577847,-0.263157894736842,-100.000000138292,-200,305.263157890323,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.832,400.000000000001,15.0053892602096,-0.263157894736841,-100.000000138293,-200.000000000001,305.26315789025,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.833,400.000000000003,15.0053894626345,-0.26315789473684,-100.000000138292,-200.000000000001,305.263157890173,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.834,400.000000000002,15.0053896650594,-0.263157894736841,-100.000000138292,-200.000000000001,305.263157890219,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.835,400,15.0053898674843,-0.263157894736842,-100.000000138292,-200,305.263157890267,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.836,399.999999999999,15.0053900699092,-0.263157894736843,-100.000000138292,-200,305.263157890318,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.837,399.999999999998,15.0053902723341,-0.263157894736843,-100.000000138292,-199.999999999999,305.263157890371,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.838,400,15.005390474759,-0.263157894736842,-100.000000138292,-200,305.263157890301,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.839,400.000000000001,15.0053906771839,-0.263157894736841,-100.000000138292,-200.000000000001,305.263157890226,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.84,400,15.0053908796088,-0.263157894736842,-100.000000138292,-200,305.263157890275,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.841,399.999999999999,15.0053910820337,-0.263157894736843,-100.000000138292,-199.999999999999,305.263157890326,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.842,399.999999999998,15.0053912844586,-0.263157894736843,-100.000000138292,-199.999999999999,305.26315789038,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.843,400,15.0053914868835,-0.263157894736842,-100.000000138292,-200,305.263157890309,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.844,400.000000000001,15.0053916893084,-0.263157894736841,-100.000000138292,-200.000000000001,305.263157890235,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.845,400.000000000003,15.0053918917333,-0.26315789473684,-100.000000138292,-200.000000000002,305.263157890157,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.846,400.000000000002,15.0053920941582,-0.263157894736841,-100.000000138292,-200.000000000001,305.263157890203,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.847,400.000000000001,15.0053922965832,-0.263157894736842,-100.000000138292,-200,305.26315789025,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.848,399.999999999999,15.0053924990081,-0.263157894736842,-100.000000138293,-200,305.2631578903,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.849,399.999999999998,15.005392701433,-0.263157894736843,-100.000000138292,-199.999999999999,305.263157890353,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.85,399.999999999997,15.0053929038579,-0.263157894736844,-100.000000138292,-199.999999999998,305.263157890408,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.851,399.999999999999,15.0053931062828,-0.263157894736843,-100.000000138292,-199.999999999999,305.26315789034,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.852,400.000000000001,15.0053933087077,-0.263157894736842,-100.000000138293,-200,305.263157890267,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.853,400.000000000002,15.0053935111326,-0.26315789473684,-100.000000138292,-200.000000000001,305.263157890191,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.854,400.000000000001,15.0053937135574,-0.263157894736841,-100.000000138292,-200.000000000001,305.263157890238,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.855,400,15.0053939159822,-0.263157894736842,-100.000000138292,-200,305.263157890287,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.856,399.999999999999,15.005394118407,-0.263157894736843,-100.000000138292,-199.999999999999,305.263157890339,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.857,399.999999999997,15.0053943208318,-0.263157894736844,-100.000000138292,-199.999999999999,305.263157890393,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.858,399.999999999999,15.0053945232566,-0.263157894736842,-100.000000138292,-200,305.263157890323,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
39.859,400.000000000001,15.0053947256814,-0.263157894736841,-100.000000138292,-200.000000000001,305.26315789025,0,-100,1,275,200,0,-1,-100,1,118,2.96e-05
